flight_id,flight_number,aircraft_id,departure_airport_id,arrival_airport_id,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,delay_minutes,flight_status
F004373,SKY466,AC006,AID001,AID010,2024-09-16 04:52:00,2024-09-16 14:52:00,2024-09-16 04:52:00,2024-09-16 14:52:00,0,On-Time
F004374,SKY203,AC014,AID005,AID001,2024-09-16 19:41:00,2024-09-17 03:41:00,2024-09-16 20:41:00,2024-09-17 04:41:00,60,Delayed
F004375,SKY512,AC018,AID006,AID002,2024-09-16 01:14:00,2024-09-16 06:14:00,2024-09-16 01:14:00,2024-09-16 06:14:00,0,On-Time
F004376,SKY244,AC003,AID010,AID011,2024-09-17 19:06:00,2024-09-18 05:06:00,2024-09-17 19:06:00,2024-09-18 05:06:00,0,On-Time
F004377,SKY789,AC005,AID008,AID003,2024-09-17 17:18:00,2024-09-17 22:18:00,2024-09-17 17:18:00,2024-09-17 22:18:00,0,On-Time
F004378,SKY749,AC002,AID003,AID008,2024-09-17 05:25:00,2024-09-17 17:25:00,2024-09-17 05:53:00,2024-09-17 17:53:00,28,Delayed
F004379,SKY716,AC008,AID002,AID011,2024-09-17 06:18:00,2024-09-17 14:18:00,2024-09-17 06:35:00,2024-09-17 14:35:00,17,Delayed
F004380,SKY158,AC006,AID015,AID006,2024-09-17 09:14:00,2024-09-17 11:14:00,2024-09-17 09:14:00,2024-09-17 11:14:00,0,On-Time
F004381,SKY560,AC013,AID008,AID007,2024-09-17 07:08:00,2024-09-17 10:08:00,2024-09-17 07:08:00,2024-09-17 10:08:00,0,On-Time
F004382,SKY102,AC011,AID006,AID004,2024-09-17 05:04:00,2024-09-17 12:04:00,2024-09-17 05:04:00,2024-09-17 12:04:00,0,On-Time
F004383,SKY821,AC012,AID012,AID013,2024-09-18 18:01:00,2024-09-19 03:01:00,2024-09-18 18:46:00,2024-09-19 03:46:00,45,Delayed
F004384,SKY348,AC001,AID002,AID010,2024-09-18 19:15:00,2024-09-19 04:15:00,2024-09-18 19:15:00,2024-09-19 04:15:00,0,On-Time
F004385,SKY284,AC017,AID002,AID003,2024-09-18 05:41:00,2024-09-18 12:41:00,2024-09-18 05:41:00,2024-09-18 12:41:00,0,On-Time
F004386,SKY199,AC015,AID007,AID005,2024-09-18 10:13:00,2024-09-18 21:13:00,2024-09-18 10:13:00,2024-09-18 21:13:00,0,On-Time
F004387,SKY663,AC008,AID008,AID012,2024-09-18 18:57:00,2024-09-18 23:57:00,2024-09-18 18:57:00,2024-09-18 23:57:00,0,On-Time
F004388,SKY722,AC019,AID015,AID011,2024-09-18 22:03:00,2024-09-19 02:03:00,2024-09-18 22:03:00,2024-09-19 02:03:00,0,On-Time
F004389,SKY985,AC008,AID009,AID003,2024-09-18 20:15:00,2024-09-19 05:15:00,2024-09-18 21:01:00,2024-09-19 06:01:00,46,Delayed
F004390,SKY660,AC008,AID006,AID002,2024-09-19 18:15:00,2024-09-19 21:15:00,2024-09-19 18:15:00,2024-09-19 21:15:00,0,On-Time
F004391,SKY281,AC010,AID014,AID007,2024-09-19 23:19:00,2024-09-20 01:19:00,2024-09-19 23:19:00,2024-09-20 01:19:00,0,On-Time
F004392,SKY353,AC012,AID012,AID008,2024-09-19 05:11:00,2024-09-19 16:11:00,2024-09-19 05:11:00,2024-09-19 16:11:00,0,On-Time
F004393,SKY935,AC003,AID007,AID012,2024-09-19 19:51:00,2024-09-20 01:51:00,2024-09-19 19:51:00,2024-09-20 01:51:00,0,On-Time
F004394,SKY387,AC019,AID007,AID014,2024-09-19 05:45:00,2024-09-19 14:45:00,2024-09-19 05:56:00,2024-09-19 14:56:00,11,Delayed
F004395,SKY341,AC019,AID003,AID008,2024-09-19 10:34:00,2024-09-19 19:34:00,2024-09-19 11:07:00,2024-09-19 20:07:00,33,Delayed
F004396,SKY982,AC013,AID005,AID011,2024-09-19 05:51:00,2024-09-19 12:51:00,2024-09-19 06:43:00,2024-09-19 13:43:00,52,Delayed
F004397,SKY148,AC004,AID010,AID009,2024-09-20 16:37:00,2024-09-20 20:37:00,2024-09-20 16:37:00,2024-09-20 20:37:00,0,On-Time
F004398,SKY997,AC013,AID008,AID007,2024-09-20 02:09:00,2024-09-20 11:09:00,2024-09-20 02:09:00,2024-09-20 11:09:00,0,On-Time
F004399,SKY175,AC012,AID003,AID010,2024-09-20 22:04:00,2024-09-21 00:04:00,2024-09-20 22:04:00,2024-09-21 00:04:00,0,On-Time
F004400,SKY351,AC005,AID001,AID014,2024-09-20 09:08:00,2024-09-20 19:08:00,2024-09-20 09:46:00,2024-09-20 19:46:00,38,Delayed
F004401,SKY104,AC002,AID009,AID007,2024-09-20 01:30:00,2024-09-20 08:30:00,2024-09-20 01:30:00,2024-09-20 08:30:00,0,On-Time
F004402,SKY480,AC010,AID010,AID001,2024-09-20 02:20:00,2024-09-20 04:20:00,2024-09-20 02:20:00,2024-09-20 04:20:00,0,On-Time
F004403,SKY748,AC016,AID005,AID001,2024-09-20 11:05:00,2024-09-20 20:05:00,2024-09-20 11:21:00,2024-09-20 20:21:00,16,Delayed
F004404,SKY717,AC007,AID015,AID007,2024-09-21 13:14:00,2024-09-21 17:14:00,2024-09-21 13:14:00,2024-09-21 17:14:00,0,On-Time
F004405,SKY121,AC017,AID015,AID005,2024-09-21 02:52:00,2024-09-21 10:52:00,2024-09-21 02:52:00,2024-09-21 10:52:00,0,On-Time
F004406,SKY595,AC019,AID012,AID009,2024-09-21 02:03:00,2024-09-21 12:03:00,2024-09-21 02:03:00,2024-09-21 12:03:00,0,On-Time
F004407,SKY691,AC006,AID015,AID011,2024-09-21 03:14:00,2024-09-21 14:14:00,2024-09-21 04:00:00,2024-09-21 15:00:00,46,Delayed
F004408,SKY328,AC011,AID014,AID013,2024-09-21 20:55:00,2024-09-22 02:55:00,2024-09-21 20:55:00,2024-09-22 02:55:00,0,On-Time
F004409,SKY444,AC004,AID015,AID013,2024-09-21 05:31:00,2024-09-21 09:31:00,2024-09-21 06:19:00,2024-09-21 10:19:00,48,Delayed
F004410,SKY928,AC011,AID009,AID015,2024-09-21 15:38:00,2024-09-22 02:38:00,2024-09-21 15:38:00,2024-09-22 02:38:00,0,On-Time
F004411,SKY368,AC007,AID004,AID013,2024-09-22 21:28:00,2024-09-23 07:28:00,2024-09-22 21:28:00,2024-09-23 07:28:00,0,On-Time
F004412,SKY701,AC010,AID012,AID006,2024-09-22 03:08:00,2024-09-22 06:08:00,2024-09-22 03:08:00,2024-09-22 06:08:00,0,On-Time
F004413,SKY880,AC001,AID006,AID009,2024-09-22 06:27:00,2024-09-22 08:27:00,2024-09-22 07:27:00,2024-09-22 09:27:00,60,Delayed
F004414,SKY383,AC009,AID006,AID003,2024-09-22 05:30:00,2024-09-22 11:30:00,2024-09-22 05:30:00,2024-09-22 11:30:00,0,On-Time
F004415,SKY600,AC011,AID015,AID006,2024-09-22 21:29:00,2024-09-23 04:29:00,2024-09-22 21:29:00,2024-09-23 04:29:00,0,On-Time
F004416,SKY476,AC008,AID001,AID003,2024-09-22 07:01:00,2024-09-22 10:01:00,2024-09-22 07:01:00,2024-09-22 10:01:00,0,On-Time
F004417,SKY627,AC015,AID008,AID013,2024-09-22 22:45:00,2024-09-23 05:45:00,2024-09-22 22:45:00,2024-09-23 05:45:00,0,On-Time
F004418,SKY129,AC003,AID012,AID002,2024-09-23 03:40:00,2024-09-23 15:40:00,2024-09-23 03:40:00,2024-09-23 15:40:00,0,On-Time
F004419,SKY730,AC017,AID008,AID012,2024-09-23 09:33:00,2024-09-23 21:33:00,2024-09-23 09:33:00,2024-09-23 21:33:00,0,On-Time
F004420,SKY393,AC019,AID009,AID003,2024-09-23 12:52:00,2024-09-23 19:52:00,2024-09-23 12:52:00,2024-09-23 19:52:00,0,On-Time
F004421,SKY933,AC011,AID005,AID008,2024-09-23 20:25:00,2024-09-24 08:25:00,2024-09-23 20:25:00,2024-09-24 08:25:00,0,On-Time
F004422,SKY483,AC018,AID006,AID002,2024-09-23 20:06:00,2024-09-24 04:06:00,2024-09-23 20:06:00,2024-09-24 04:06:00,0,On-Time
F004423,SKY986,AC006,AID008,AID010,2024-09-23 13:59:00,2024-09-23 17:59:00,2024-09-23 14:25:00,2024-09-23 18:25:00,26,Delayed
F004424,SKY464,AC006,AID002,AID015,2024-09-23 04:16:00,2024-09-23 12:16:00,2024-09-23 04:16:00,2024-09-23 12:16:00,0,On-Time
F004425,SKY227,AC016,AID006,AID010,2024-09-24 21:28:00,2024-09-25 02:28:00,2024-09-24 21:28:00,2024-09-25 02:28:00,0,On-Time
F004426,SKY918,AC012,AID009,AID005,2024-09-24 06:13:00,2024-09-24 18:13:00,2024-09-24 06:13:00,2024-09-24 18:13:00,0,On-Time
F004427,SKY517,AC018,AID013,AID003,2024-09-24 00:02:00,2024-09-24 06:02:00,2024-09-24 00:02:00,2024-09-24 06:02:00,0,On-Time
F004428,SKY201,AC015,AID003,AID013,2024-09-24 00:31:00,2024-09-24 04:31:00,2024-09-24 00:31:00,2024-09-24 04:31:00,0,On-Time
F004429,SKY614,AC008,AID003,AID015,2024-09-24 19:27:00,2024-09-25 03:27:00,2024-09-24 19:27:00,2024-09-25 03:27:00,0,On-Time
F004430,SKY813,AC002,AID011,AID004,2024-09-24 10:18:00,2024-09-24 21:18:00,2024-09-24 11:11:00,2024-09-24 22:11:00,53,Delayed
F004431,SKY940,AC012,AID011,AID005,2024-09-24 04:31:00,2024-09-24 11:31:00,2024-09-24 04:31:00,2024-09-24 11:31:00,0,On-Time
F004432,SKY110,AC019,AID009,AID013,2024-09-25 21:42:00,2024-09-26 06:42:00,2024-09-25 21:42:00,2024-09-26 06:42:00,0,On-Time
F004433,SKY615,AC013,AID012,AID002,2024-09-25 04:24:00,2024-09-25 11:24:00,2024-09-25 04:24:00,2024-09-25 11:24:00,0,On-Time
F004434,SKY652,AC012,AID013,AID014,2024-09-25 23:12:00,2024-09-26 08:12:00,2024-09-25 23:12:00,2024-09-26 08:12:00,0,On-Time
F004435,SKY275,AC007,AID004,AID011,2024-09-25 00:26:00,2024-09-25 04:26:00,2024-09-25 01:18:00,2024-09-25 05:18:00,52,Delayed
F004436,SKY953,AC009,AID012,AID011,2024-09-25 07:23:00,2024-09-25 13:23:00,2024-09-25 07:23:00,2024-09-25 13:23:00,0,On-Time
F004437,SKY379,AC007,AID008,AID005,2024-09-25 06:06:00,2024-09-25 16:06:00,2024-09-25 06:06:00,2024-09-25 16:06:00,0,On-Time
F004438,SKY591,AC003,AID009,AID008,2024-09-25 06:01:00,2024-09-25 14:01:00,2024-09-25 06:12:00,2024-09-25 14:12:00,11,Delayed
F004439,SKY395,AC016,AID003,AID002,2024-09-26 18:24:00,2024-09-27 06:24:00,2024-09-26 18:24:00,2024-09-27 06:24:00,0,On-Time
F004440,SKY993,AC003,AID009,AID011,2024-09-26 04:24:00,2024-09-26 10:24:00,2024-09-26 04:24:00,2024-09-26 10:24:00,0,On-Time
F004441,SKY253,AC014,AID009,AID005,2024-09-26 22:45:00,2024-09-27 09:45:00,2024-09-26 22:45:00,2024-09-27 09:45:00,0,On-Time
F004442,SKY758,AC019,AID011,AID002,2024-09-26 00:10:00,2024-09-26 09:10:00,2024-09-26 00:10:00,2024-09-26 09:10:00,0,On-Time
F004443,SKY220,AC019,AID010,AID009,2024-09-26 02:21:00,2024-09-26 12:21:00,2024-09-26 02:39:00,2024-09-26 12:39:00,18,Delayed
F004444,SKY345,AC005,AID006,AID014,2024-09-26 20:33:00,2024-09-27 01:33:00,2024-09-26 20:33:00,2024-09-27 01:33:00,0,On-Time
F004445,SKY814,AC007,AID011,AID002,2024-09-26 05:55:00,2024-09-26 14:55:00,2024-09-26 06:46:00,2024-09-26 15:46:00,51,Delayed
F004446,SKY969,AC016,AID010,AID001,2024-09-27 00:53:00,2024-09-27 07:53:00,2024-09-27 00:53:00,2024-09-27 07:53:00,0,On-Time
F004447,SKY205,AC009,AID003,AID015,2024-09-27 07:29:00,2024-09-27 15:29:00,2024-09-27 07:29:00,2024-09-27 15:29:00,0,On-Time
F004448,SKY655,AC013,AID004,AID002,2024-09-27 08:14:00,2024-09-27 11:14:00,2024-09-27 08:14:00,2024-09-27 11:14:00,0,On-Time
F004449,SKY514,AC003,AID004,AID006,2024-09-27 17:25:00,2024-09-28 03:25:00,2024-09-27 17:25:00,2024-09-28 03:25:00,0,On-Time
F004450,SKY210,AC001,AID005,AID014,2024-09-27 20:33:00,2024-09-27 23:33:00,2024-09-27 20:33:00,2024-09-27 23:33:00,0,On-Time
F004451,SKY561,AC014,AID009,AID007,2024-09-27 22:58:00,2024-09-28 01:58:00,2024-09-27 22:58:00,2024-09-28 01:58:00,0,On-Time
F004452,SKY211,AC013,AID010,AID001,2024-09-27 03:14:00,2024-09-27 12:14:00,2024-09-27 03:14:00,2024-09-27 12:14:00,0,On-Time
F004453,SKY746,AC006,AID012,AID006,2024-09-28 12:24:00,2024-09-28 14:24:00,2024-09-28 12:24:00,2024-09-28 14:24:00,0,On-Time
F004454,SKY888,AC002,AID015,AID009,2024-09-28 01:52:00,2024-09-28 04:52:00,2024-09-28 01:52:00,2024-09-28 04:52:00,0,On-Time
F004455,SKY237,AC007,AID004,AID010,2024-09-28 12:41:00,2024-09-28 23:41:00,2024-09-28 12:41:00,2024-09-28 23:41:00,0,On-Time
F004456,SKY428,AC013,AID012,AID015,2024-09-28 20:58:00,2024-09-29 07:58:00,2024-09-28 20:58:00,2024-09-29 07:58:00,0,On-Time
F004457,SKY553,AC011,AID003,AID006,2024-09-28 16:58:00,2024-09-29 01:58:00,2024-09-28 16:58:00,2024-09-29 01:58:00,0,On-Time
F004458,SKY885,AC009,AID007,AID013,2024-09-28 21:08:00,2024-09-29 01:08:00,2024-09-28 21:08:00,2024-09-29 01:08:00,0,On-Time
F004459,SKY417,AC019,AID012,AID008,2024-09-28 00:38:00,2024-09-28 04:38:00,2024-09-28 00:38:00,2024-09-28 04:38:00,0,On-Time
F004460,SKY310,AC009,AID011,AID009,2024-09-29 20:10:00,2024-09-30 06:10:00,2024-09-29 20:10:00,2024-09-30 06:10:00,0,On-Time
F004461,SKY682,AC018,AID014,AID009,2024-09-29 09:43:00,2024-09-29 17:43:00,2024-09-29 10:20:00,2024-09-29 18:20:00,37,Delayed
F004462,SKY755,AC007,AID015,AID005,2024-09-29 16:24:00,2024-09-29 18:24:00,2024-09-29 16:24:00,2024-09-29 18:24:00,0,On-Time
F004463,SKY476,AC016,AID004,AID001,2024-09-29 23:25:00,2024-09-30 04:25:00,2024-09-29 23:25:00,2024-09-30 04:25:00,0,On-Time
F004464,SKY425,AC004,AID003,AID009,2024-09-29 23:54:00,2024-09-30 11:54:00,2024-09-29 23:54:00,2024-09-30 11:54:00,0,On-Time
F004465,SKY729,AC017,AID011,AID005,2024-09-29 12:56:00,2024-09-29 17:56:00,2024-09-29 12:56:00,2024-09-29 17:56:00,0,On-Time
F004466,SKY195,AC005,AID011,AID014,2024-09-29 15:34:00,2024-09-30 02:34:00,2024-09-29 15:34:00,2024-09-30 02:34:00,0,On-Time
F004467,SKY378,AC009,AID012,AID002,2024-09-30 14:08:00,2024-09-30 20:08:00,2024-09-30 14:08:00,2024-09-30 20:08:00,0,On-Time
F004468,SKY203,AC003,AID001,AID012,2024-09-30 22:39:00,2024-10-01 08:39:00,2024-09-30 22:39:00,2024-10-01 08:39:00,0,On-Time
F004469,SKY798,AC011,AID010,AID011,2024-09-30 04:11:00,2024-09-30 15:11:00,2024-09-30 04:11:00,2024-09-30 15:11:00,0,On-Time
F004470,SKY404,AC016,AID012,AID010,2024-09-30 02:29:00,2024-09-30 12:29:00,2024-09-30 02:29:00,2024-09-30 12:29:00,0,On-Time
F004471,SKY354,AC013,AID005,AID009,2024-09-30 23:13:00,2024-10-01 05:13:00,2024-09-30 23:40:00,2024-10-01 05:40:00,27,Delayed
F004472,SKY426,AC010,AID006,AID001,2024-09-30 22:43:00,2024-10-01 10:43:00,2024-09-30 22:43:00,2024-10-01 10:43:00,0,On-Time
F004473,SKY323,AC003,AID003,AID012,2024-09-30 05:07:00,2024-09-30 08:07:00,2024-09-30 05:07:00,2024-09-30 08:07:00,0,On-Time
F004474,SKY792,AC013,AID005,AID008,2024-10-01 20:17:00,2024-10-02 06:17:00,2024-10-01 20:17:00,2024-10-02 06:17:00,0,On-Time
F004475,SKY887,AC016,AID003,AID007,2024-10-01 01:18:00,2024-10-01 12:18:00,2024-10-01 01:18:00,2024-10-01 12:18:00,0,On-Time
F004476,SKY984,AC015,AID011,AID013,2024-10-01 16:44:00,2024-10-01 21:44:00,2024-10-01 16:44:00,2024-10-01 21:44:00,0,On-Time
F004477,SKY985,AC014,AID006,AID001,2024-10-01 20:19:00,2024-10-02 00:19:00,2024-10-01 20:19:00,2024-10-02 00:19:00,0,On-Time
F004478,SKY690,AC006,AID014,AID003,2024-10-01 20:55:00,2024-10-01 22:55:00,2024-10-01 21:36:00,2024-10-01 23:36:00,41,Delayed
F004479,SKY736,AC001,AID008,AID011,2024-10-01 12:24:00,2024-10-01 17:24:00,2024-10-01 12:24:00,2024-10-01 17:24:00,0,On-Time
F004480,SKY673,AC016,AID013,AID011,2024-10-01 07:04:00,2024-10-01 19:04:00,2024-10-01 07:04:00,2024-10-01 19:04:00,0,On-Time
F004481,SKY359,AC006,AID001,AID014,2024-10-02 21:57:00,2024-10-03 05:57:00,2024-10-02 22:32:00,2024-10-03 06:32:00,35,Delayed
F004482,SKY690,AC005,AID011,AID002,2024-10-02 04:01:00,2024-10-02 14:01:00,2024-10-02 04:01:00,2024-10-02 14:01:00,0,On-Time
F004483,SKY291,AC013,AID013,AID009,2024-10-02 06:31:00,2024-10-02 18:31:00,2024-10-02 06:52:00,2024-10-02 18:52:00,21,Delayed
F004484,SKY406,AC005,AID009,AID010,2024-10-02 14:43:00,2024-10-02 20:43:00,2024-10-02 14:43:00,2024-10-02 20:43:00,0,On-Time
F004485,SKY767,AC002,AID012,AID011,2024-10-02 04:47:00,2024-10-02 16:47:00,2024-10-02 05:26:00,2024-10-02 17:26:00,39,Delayed
F004486,SKY519,AC017,AID002,AID007,2024-10-02 09:47:00,2024-10-02 17:47:00,2024-10-02 09:47:00,2024-10-02 17:47:00,0,On-Time
F004487,SKY548,AC003,AID002,AID013,2024-10-02 20:39:00,2024-10-03 03:39:00,2024-10-02 20:39:00,2024-10-03 03:39:00,0,On-Time
F004488,SKY763,AC001,AID015,AID011,2024-10-03 17:53:00,2024-10-04 04:53:00,2024-10-03 17:53:00,2024-10-04 04:53:00,0,On-Time
F004489,SKY948,AC018,AID004,AID007,2024-10-03 20:30:00,2024-10-04 08:30:00,2024-10-03 20:30:00,2024-10-04 08:30:00,0,On-Time
F004490,SKY386,AC002,AID006,AID008,2024-10-03 12:35:00,2024-10-03 21:35:00,2024-10-03 12:35:00,2024-10-03 21:35:00,0,On-Time
F004491,SKY579,AC008,AID008,AID009,2024-10-03 18:01:00,2024-10-04 05:01:00,2024-10-03 18:01:00,2024-10-04 05:01:00,0,On-Time
F004492,SKY999,AC004,AID002,AID008,2024-10-03 06:08:00,2024-10-03 15:08:00,2024-10-03 06:08:00,2024-10-03 15:08:00,0,On-Time
F004493,SKY459,AC016,AID012,AID007,2024-10-03 16:30:00,2024-10-04 01:30:00,2024-10-03 16:30:00,2024-10-04 01:30:00,0,On-Time
F004494,SKY178,AC005,AID012,AID004,2024-10-03 23:11:00,2024-10-04 02:11:00,2024-10-03 23:11:00,2024-10-04 02:11:00,0,On-Time
F004495,SKY262,AC001,AID014,AID001,2024-10-04 14:25:00,2024-10-04 23:25:00,2024-10-04 14:25:00,2024-10-04 23:25:00,0,On-Time
F004496,SKY961,AC018,AID010,AID014,2024-10-04 09:56:00,2024-10-04 18:56:00,2024-10-04 09:56:00,2024-10-04 18:56:00,0,On-Time
F004497,SKY625,AC011,AID007,AID003,2024-10-04 22:02:00,2024-10-05 07:02:00,2024-10-04 22:02:00,2024-10-05 07:02:00,0,On-Time
F004498,SKY114,AC012,AID010,AID006,2024-10-04 13:32:00,2024-10-04 20:32:00,2024-10-04 13:32:00,2024-10-04 20:32:00,0,On-Time
F004499,SKY645,AC005,AID005,AID006,2024-10-04 13:19:00,2024-10-05 00:19:00,2024-10-04 13:30:00,2024-10-05 00:30:00,11,Delayed
F004500,SKY268,AC017,AID004,AID011,2024-10-04 06:17:00,2024-10-04 11:17:00,2024-10-04 06:17:00,2024-10-04 11:17:00,0,On-Time
F004501,SKY265,AC016,AID015,AID011,2024-10-04 23:43:00,2024-10-05 05:43:00,2024-10-04 23:43:00,2024-10-05 05:43:00,0,On-Time
F004502,SKY593,AC006,AID005,AID010,2024-10-05 01:59:00,2024-10-05 08:59:00,2024-10-05 01:59:00,2024-10-05 08:59:00,0,On-Time
F004503,SKY621,AC002,AID009,AID008,2024-10-05 02:05:00,2024-10-05 05:05:00,2024-10-05 02:05:00,2024-10-05 05:05:00,0,On-Time
F004504,SKY871,AC009,AID002,AID015,2024-10-05 03:41:00,2024-10-05 10:41:00,2024-10-05 03:41:00,2024-10-05 10:41:00,0,On-Time
F004505,SKY786,AC008,AID015,AID007,2024-10-05 03:47:00,2024-10-05 09:47:00,2024-10-05 03:47:00,2024-10-05 09:47:00,0,On-Time
F004506,SKY127,AC007,AID011,AID012,2024-10-05 03:34:00,2024-10-05 09:34:00,2024-10-05 03:34:00,2024-10-05 09:34:00,0,On-Time
F004507,SKY969,AC002,AID007,AID004,2024-10-05 05:49:00,2024-10-05 11:49:00,2024-10-05 05:49:00,2024-10-05 11:49:00,0,On-Time
F004508,SKY224,AC009,AID013,AID005,2024-10-05 22:40:00,2024-10-06 05:40:00,2024-10-05 22:40:00,2024-10-06 05:40:00,0,On-Time
F004509,SKY414,AC013,AID004,AID009,2024-10-06 12:28:00,2024-10-06 20:28:00,2024-10-06 12:28:00,2024-10-06 20:28:00,0,On-Time
F004510,SKY315,AC005,AID012,AID003,2024-10-06 18:05:00,2024-10-06 23:05:00,2024-10-06 18:05:00,2024-10-06 23:05:00,0,On-Time
F004511,SKY426,AC002,AID003,AID007,2024-10-06 19:34:00,2024-10-07 06:34:00,2024-10-06 19:34:00,2024-10-07 06:34:00,0,On-Time
F004512,SKY599,AC011,AID010,AID007,2024-10-06 16:30:00,2024-10-07 00:30:00,2024-10-06 16:30:00,2024-10-07 00:30:00,0,On-Time
F004513,SKY351,AC014,AID009,AID015,2024-10-06 04:58:00,2024-10-06 15:58:00,2024-10-06 05:47:00,2024-10-06 16:47:00,49,Delayed
F004514,SKY869,AC008,AID013,AID004,2024-10-06 10:42:00,2024-10-06 18:42:00,2024-10-06 11:16:00,2024-10-06 19:16:00,34,Delayed
F004515,SKY441,AC013,AID002,AID015,2024-10-06 05:44:00,2024-10-06 13:44:00,2024-10-06 06:22:00,2024-10-06 14:22:00,38,Delayed
F004516,SKY929,AC003,AID004,AID003,2024-10-07 15:40:00,2024-10-08 02:40:00,2024-10-07 15:40:00,2024-10-08 02:40:00,0,On-Time
F004517,SKY658,AC007,AID008,AID013,2024-10-07 08:43:00,2024-10-07 18:43:00,2024-10-07 08:43:00,2024-10-07 18:43:00,0,On-Time
F004518,SKY218,AC017,AID011,AID002,2024-10-07 12:26:00,2024-10-07 15:26:00,2024-10-07 12:45:00,2024-10-07 15:45:00,19,Delayed
F004519,SKY855,AC019,AID003,AID007,2024-10-07 17:19:00,2024-10-08 03:19:00,2024-10-07 17:19:00,2024-10-08 03:19:00,0,On-Time
F004520,SKY148,AC005,AID010,AID005,2024-10-07 00:14:00,2024-10-07 03:14:00,2024-10-07 00:14:00,2024-10-07 03:14:00,0,On-Time
F004521,SKY388,AC019,AID012,AID004,2024-10-07 12:42:00,2024-10-07 23:42:00,2024-10-07 13:29:00,2024-10-08 00:29:00,47,Delayed
F004522,SKY216,AC008,AID001,AID003,2024-10-07 22:09:00,2024-10-08 07:09:00,2024-10-07 22:09:00,2024-10-08 07:09:00,0,On-Time
F004523,SKY556,AC012,AID004,AID013,2024-10-08 11:28:00,2024-10-08 19:28:00,2024-10-08 11:28:00,2024-10-08 19:28:00,0,On-Time
F004524,SKY955,AC004,AID004,AID002,2024-10-08 11:33:00,2024-10-08 17:33:00,2024-10-08 11:33:00,2024-10-08 17:33:00,0,On-Time
F004525,SKY219,AC007,AID001,AID006,2024-10-08 06:27:00,2024-10-08 08:27:00,2024-10-08 06:27:00,2024-10-08 08:27:00,0,On-Time
F004526,SKY774,AC010,AID011,AID006,2024-10-08 09:46:00,2024-10-08 13:46:00,2024-10-08 09:46:00,2024-10-08 13:46:00,0,On-Time
F004527,SKY895,AC019,AID003,AID010,2024-10-08 23:07:00,2024-10-09 04:07:00,2024-10-08 23:33:00,2024-10-09 04:33:00,26,Delayed
F004528,SKY153,AC011,AID009,AID011,2024-10-08 18:31:00,2024-10-09 00:31:00,2024-10-08 18:31:00,2024-10-09 00:31:00,0,On-Time
F004529,SKY185,AC013,AID012,AID009,2024-10-08 08:51:00,2024-10-08 17:51:00,2024-10-08 08:51:00,2024-10-08 17:51:00,0,On-Time
F004530,SKY242,AC014,AID011,AID007,2024-10-09 09:06:00,2024-10-09 17:06:00,2024-10-09 09:37:00,2024-10-09 17:37:00,31,Delayed
F004531,SKY171,AC017,AID003,AID013,2024-10-09 23:49:00,2024-10-10 05:49:00,2024-10-09 23:49:00,2024-10-10 05:49:00,0,On-Time
F004532,SKY675,AC006,AID003,AID002,2024-10-09 09:33:00,2024-10-09 19:33:00,2024-10-09 09:33:00,2024-10-09 19:33:00,0,On-Time
F004533,SKY753,AC011,AID010,AID013,2024-10-09 04:43:00,2024-10-09 07:43:00,2024-10-09 04:43:00,2024-10-09 07:43:00,0,On-Time
F004534,SKY982,AC004,AID011,AID002,2024-10-09 06:36:00,2024-10-09 12:36:00,2024-10-09 06:36:00,2024-10-09 12:36:00,0,On-Time
F004535,SKY348,AC019,AID014,AID003,2024-10-09 00:34:00,2024-10-09 08:34:00,2024-10-09 01:26:00,2024-10-09 09:26:00,52,Delayed
F004536,SKY946,AC010,AID014,AID006,2024-10-09 11:49:00,2024-10-09 22:49:00,2024-10-09 12:39:00,2024-10-09 23:39:00,50,Delayed
F004537,SKY646,AC010,AID015,AID002,2024-10-10 01:57:00,2024-10-10 10:57:00,2024-10-10 01:57:00,2024-10-10 10:57:00,0,On-Time
F004538,SKY616,AC004,AID012,AID010,2024-10-10 09:28:00,2024-10-10 19:28:00,2024-10-10 09:28:00,2024-10-10 19:28:00,0,On-Time
F004539,SKY357,AC005,AID014,AID002,2024-10-10 03:30:00,2024-10-10 12:30:00,2024-10-10 03:30:00,2024-10-10 12:30:00,0,On-Time
F004540,SKY523,AC006,AID006,AID002,2024-10-10 23:30:00,2024-10-11 10:30:00,2024-10-10 23:30:00,2024-10-11 10:30:00,0,On-Time
F004541,SKY694,AC004,AID004,AID011,2024-10-10 16:01:00,2024-10-10 23:01:00,2024-10-10 16:01:00,2024-10-10 23:01:00,0,On-Time
F004542,SKY934,AC011,AID006,AID012,2024-10-10 08:57:00,2024-10-10 16:57:00,2024-10-10 08:57:00,2024-10-10 16:57:00,0,On-Time
F004543,SKY329,AC001,AID013,AID014,2024-10-10 23:57:00,2024-10-11 02:57:00,2024-10-10 23:57:00,2024-10-11 02:57:00,0,On-Time
F004544,SKY608,AC015,AID007,AID006,2024-10-11 07:29:00,2024-10-11 11:29:00,2024-10-11 07:29:00,2024-10-11 11:29:00,0,On-Time
F004545,SKY155,AC006,AID015,AID009,2024-10-11 08:44:00,2024-10-11 13:44:00,2024-10-11 08:44:00,2024-10-11 13:44:00,0,On-Time
F004546,SKY414,AC017,AID015,AID007,2024-10-11 23:19:00,2024-10-12 01:19:00,2024-10-12 00:06:00,2024-10-12 02:06:00,47,Delayed
