flight_id,crew_id,assignment_role
F004091,C069,First Officer
F004091,C057,Cabin Crew
F004091,C027,Cabin Crew
F004091,C050,Cabin Crew
F004092,C030,Captain
F004092,C055,First Officer
F004092,C051,Cabin Crew
F004092,C027,Cabin Crew
F004092,C041,Cabin Crew
F004093,C009,Captain
F004093,C073,First Officer
F004093,C006,Cabin Crew
F004093,C065,Cabin Crew
F004093,C064,Cabin Crew
F004094,C052,Captain
F004094,C015,First Officer
F004094,C057,Cabin Crew
F004094,C007,Cabin Crew
F004094,C066,Cabin Crew
F004095,C038,Captain
F004095,C028,First Officer
F004095,C046,Cabin Crew
F004095,C036,Cabin Crew
F004095,C022,Cabin Crew
F004096,C044,Captain
F004096,C073,First Officer
F004096,C057,Cabin Crew
F004096,C027,Cabin Crew
F004096,C022,Cabin Crew
F004097,C026,Captain
F004097,C032,First Officer
F004097,C051,Cabin Crew
F004097,C021,Cabin Crew
F004097,C012,Cabin Crew
F004098,C038,Captain
F004098,C028,First Officer
F004098,C045,Cabin Crew
F004098,C050,Cabin Crew
F004098,C065,Cabin Crew
F004099,C058,Captain
F004099,C073,First Officer
F004099,C051,Cabin Crew
F004099,C037,Cabin Crew
F004099,C060,Cabin Crew
F004100,C038,Captain
F004100,C070,First Officer
F004100,C066,Cabin Crew
F004100,C049,Cabin Crew
F004100,C012,Cabin Crew
F004101,C030,Captain
F004101,C076,First Officer
F004101,C022,Cabin Crew
F004101,C005,Cabin Crew
F004101,C035,Cabin Crew
F004102,C031,Captain
F004102,C062,First Officer
F004102,C006,Cabin Crew
F004102,C036,Cabin Crew
F004102,C014,Cabin Crew
F004103,C024,Captain
F004103,C001,First Officer
F004103,C045,Cabin Crew
F004103,C065,Cabin Crew
F004103,C008,Cabin Crew
F004104,C011,Captain
F004104,C061,First Officer
F004104,C049,Cabin Crew
F004104,C041,Cabin Crew
F004104,C050,Cabin Crew
F004105,C023,Captain
F004105,C032,First Officer
F004105,C036,Cabin Crew
F004105,C074,Cabin Crew
F004105,C050,Cabin Crew
F004106,C009,Captain
F004106,C059,First Officer
F004106,C037,Cabin Crew
F004106,C045,Cabin Crew
F004106,C071,Cabin Crew
F004107,C026,Captain
F004107,C067,First Officer
F004107,C041,Cabin Crew
F004107,C054,Cabin Crew
F004107,C045,Cabin Crew
F004108,C019,Captain
F004108,C048,First Officer
F004108,C046,Cabin Crew
F004108,C041,Cabin Crew
F004108,C006,Cabin Crew
F004109,C052,Captain
F004109,C059,First Officer
F004109,C040,Cabin Crew
F004109,C002,Cabin Crew
F004109,C034,Cabin Crew
F004110,C011,Captain
F004110,C061,First Officer
F004110,C066,Cabin Crew
F004110,C005,Cabin Crew
F004110,C008,Cabin Crew
F004111,C058,Captain
F004111,C029,First Officer
F004111,C054,Cabin Crew
F004111,C071,Cabin Crew
F004111,C006,Cabin Crew
F004112,C009,Captain
F004112,C017,First Officer
F004112,C049,Cabin Crew
F004112,C005,Cabin Crew
F004112,C075,Cabin Crew
F004113,C053,Captain
F004113,C016,First Officer
F004113,C049,Cabin Crew
F004113,C035,Cabin Crew
F004113,C018,Cabin Crew
F004114,C013,Captain
F004114,C062,First Officer
F004114,C004,Cabin Crew
F004114,C035,Cabin Crew
F004114,C022,Cabin Crew
F004115,C058,Captain
F004115,C028,First Officer
F004115,C064,Cabin Crew
F004115,C014,Cabin Crew
F004115,C041,Cabin Crew
F004116,C024,Captain
F004116,C070,First Officer
F004116,C051,Cabin Crew
F004116,C046,Cabin Crew
F004116,C040,Cabin Crew
F004117,C053,Captain
F004117,C016,First Officer
F004117,C036,Cabin Crew
F004117,C050,Cabin Crew
F004117,C004,Cabin Crew
F004118,C042,Captain
F004118,C070,First Officer
F004118,C039,Cabin Crew
F004118,C050,Cabin Crew
F004118,C065,Cabin Crew
F004119,C043,Captain
F004119,C017,First Officer
F004119,C007,Cabin Crew
F004119,C008,Cabin Crew
F004119,C037,Cabin Crew
F004120,C009,Captain
F004120,C062,First Officer
F004120,C027,Cabin Crew
F004120,C005,Cabin Crew
F004120,C074,Cabin Crew
F004121,C078,Captain
F004121,C069,First Officer
F004121,C075,Cabin Crew
F004121,C072,Cabin Crew
F004121,C040,Cabin Crew
F004122,C023,Captain
F004122,C016,First Officer
F004122,C051,Cabin Crew
F004122,C057,Cabin Crew
F004122,C035,Cabin Crew
F004123,C030,Captain
F004123,C016,First Officer
F004123,C018,Cabin Crew
F004123,C065,Cabin Crew
F004123,C051,Cabin Crew
F004124,C024,Captain
F004124,C025,First Officer
F004124,C014,Cabin Crew
F004124,C046,Cabin Crew
F004124,C008,Cabin Crew
F004125,C019,Captain
F004125,C055,First Officer
F004125,C005,Cabin Crew
F004125,C027,Cabin Crew
F004125,C014,Cabin Crew
F004126,C024,Captain
F004126,C028,First Officer
F004126,C022,Cabin Crew
F004126,C064,Cabin Crew
F004126,C014,Cabin Crew
F004127,C030,Captain
F004127,C029,First Officer
F004127,C034,Cabin Crew
F004127,C014,Cabin Crew
F004127,C072,Cabin Crew
F004128,C023,Captain
F004128,C001,First Officer
F004128,C033,Cabin Crew
F004128,C065,Cabin Crew
F004128,C034,Cabin Crew
F004129,C026,Captain
F004129,C062,First Officer
F004129,C036,Cabin Crew
F004129,C005,Cabin Crew
F004129,C021,Cabin Crew
F004130,C013,Captain
F004130,C028,First Officer
F004130,C063,Cabin Crew
F004130,C072,Cabin Crew
F004130,C005,Cabin Crew
F004131,C068,Captain
F004131,C055,First Officer
F004131,C075,Cabin Crew
F004131,C072,Cabin Crew
F004131,C047,Cabin Crew
F004132,C068,Captain
F004132,C028,First Officer
F004132,C035,Cabin Crew
F004132,C006,Cabin Crew
F004132,C004,Cabin Crew
F004133,C038,Captain
F004133,C070,First Officer
F004133,C034,Cabin Crew
F004133,C040,Cabin Crew
F004133,C072,Cabin Crew
F004134,C042,Captain
F004134,C017,First Officer
F004134,C054,Cabin Crew
F004134,C021,Cabin Crew
F004134,C040,Cabin Crew
F004135,C053,Captain
F004135,C020,First Officer
F004135,C012,Cabin Crew
F004135,C035,Cabin Crew
F004135,C006,Cabin Crew
F004136,C023,Captain
F004136,C055,First Officer
F004136,C064,Cabin Crew
F004136,C040,Cabin Crew
F004136,C034,Cabin Crew
F004137,C038,Captain
F004137,C048,First Officer
F004137,C057,Cabin Crew
F004137,C045,Cabin Crew
F004137,C075,Cabin Crew
F004138,C031,Captain
F004138,C028,First Officer
F004138,C050,Cabin Crew
F004138,C022,Cabin Crew
F004138,C037,Cabin Crew
F004139,C009,Captain
F004139,C017,First Officer
F004139,C008,Cabin Crew
F004139,C046,Cabin Crew
F004139,C072,Cabin Crew
F004140,C042,Captain
F004140,C017,First Officer
F004140,C045,Cabin Crew
F004140,C051,Cabin Crew
F004140,C037,Cabin Crew
F004141,C038,Captain
F004141,C059,First Officer
F004141,C037,Cabin Crew
F004141,C051,Cabin Crew
F004141,C075,Cabin Crew
F004142,C078,Captain
F004142,C061,First Officer
F004142,C066,Cabin Crew
F004142,C060,Cabin Crew
F004142,C010,Cabin Crew
F004143,C009,Captain
F004143,C017,First Officer
F004143,C051,Cabin Crew
F004143,C054,Cabin Crew
F004143,C056,Cabin Crew
F004144,C053,Captain
F004144,C048,First Officer
F004144,C051,Cabin Crew
F004144,C014,Cabin Crew
F004144,C004,Cabin Crew
F004145,C038,Captain
F004145,C069,First Officer
F004145,C047,Cabin Crew
F004145,C041,Cabin Crew
F004145,C012,Cabin Crew
F004146,C052,Captain
F004146,C016,First Officer
F004146,C010,Cabin Crew
F004146,C003,Cabin Crew
F004146,C049,Cabin Crew
F004147,C052,Captain
F004147,C062,First Officer
F004147,C035,Cabin Crew
F004147,C047,Cabin Crew
F004147,C014,Cabin Crew
F004148,C078,Captain
F004148,C032,First Officer
F004148,C054,Cabin Crew
F004148,C018,Cabin Crew
F004148,C012,Cabin Crew
F004149,C024,Captain
F004149,C020,First Officer
F004149,C006,Cabin Crew
F004149,C022,Cabin Crew
F004149,C049,Cabin Crew
F004150,C023,Captain
F004150,C017,First Officer
F004150,C036,Cabin Crew
F004150,C006,Cabin Crew
F004150,C003,Cabin Crew
F004151,C026,Captain
F004151,C059,First Officer
F004151,C063,Cabin Crew
F004151,C039,Cabin Crew
F004151,C075,Cabin Crew
F004152,C031,Captain
F004152,C048,First Officer
F004152,C033,Cabin Crew
F004152,C049,Cabin Crew
F004152,C051,Cabin Crew
F004153,C078,Captain
F004153,C029,First Officer
F004153,C065,Cabin Crew
F004153,C051,Cabin Crew
F004153,C056,Cabin Crew
F004154,C031,Captain
F004154,C032,First Officer
F004154,C037,Cabin Crew
F004154,C071,Cabin Crew
F004154,C063,Cabin Crew
F004155,C044,Captain
F004155,C069,First Officer
F004155,C014,Cabin Crew
F004155,C066,Cabin Crew
F004155,C003,Cabin Crew
F004156,C019,Captain
F004156,C001,First Officer
F004156,C065,Cabin Crew
F004156,C033,Cabin Crew
F004156,C004,Cabin Crew
F004157,C024,Captain
F004157,C055,First Officer
F004157,C039,Cabin Crew
F004157,C022,Cabin Crew
F004157,C074,Cabin Crew
F004158,C030,Captain
F004158,C015,First Officer
F004158,C075,Cabin Crew
F004158,C066,Cabin Crew
F004158,C045,Cabin Crew
F004159,C044,Captain
F004159,C069,First Officer
F004159,C037,Cabin Crew
F004159,C064,Cabin Crew
F004159,C027,Cabin Crew
F004160,C042,Captain
F004160,C048,First Officer
F004160,C010,Cabin Crew
F004160,C005,Cabin Crew
F004160,C004,Cabin Crew
F004161,C038,Captain
F004161,C055,First Officer
F004161,C050,Cabin Crew
F004161,C012,Cabin Crew
F004161,C071,Cabin Crew
F004162,C078,Captain
F004162,C048,First Officer
F004162,C049,Cabin Crew
F004162,C046,Cabin Crew
F004162,C039,Cabin Crew
F004163,C009,Captain
F004163,C069,First Officer
F004163,C039,Cabin Crew
F004163,C034,Cabin Crew
F004163,C002,Cabin Crew
F004164,C024,Captain
F004164,C025,First Officer
F004164,C005,Cabin Crew
F004164,C057,Cabin Crew
F004164,C074,Cabin Crew
F004165,C038,Captain
F004165,C061,First Officer
F004165,C002,Cabin Crew
F004165,C022,Cabin Crew
F004165,C018,Cabin Crew
F004166,C052,Captain
F004166,C055,First Officer
F004166,C021,Cabin Crew
F004166,C064,Cabin Crew
F004166,C022,Cabin Crew
F004167,C043,Captain
F004167,C055,First Officer
F004167,C039,Cabin Crew
F004167,C037,Cabin Crew
F004167,C004,Cabin Crew
F004168,C079,Captain
F004168,C017,First Officer
F004168,C075,Cabin Crew
F004168,C034,Cabin Crew
F004168,C046,Cabin Crew
F004169,C078,Captain
F004169,C070,First Officer
F004169,C027,Cabin Crew
F004169,C072,Cabin Crew
F004169,C008,Cabin Crew
F004170,C011,Captain
F004170,C070,First Officer
F004170,C056,Cabin Crew
F004170,C039,Cabin Crew
F004170,C033,Cabin Crew
F004171,C058,Captain
F004171,C032,First Officer
F004171,C051,Cabin Crew
F004171,C022,Cabin Crew
F004171,C060,Cabin Crew
F004172,C023,Captain
F004172,C048,First Officer
F004172,C072,Cabin Crew
F004172,C007,Cabin Crew
F004172,C071,Cabin Crew
F004173,C079,Captain
F004173,C001,First Officer
F004173,C074,Cabin Crew
F004173,C027,Cabin Crew
F004173,C047,Cabin Crew
F004174,C053,Captain
F004174,C048,First Officer
F004174,C004,Cabin Crew
F004174,C002,Cabin Crew
F004174,C051,Cabin Crew
F004175,C013,Captain
F004175,C076,First Officer
F004175,C056,Cabin Crew
F004175,C007,Cabin Crew
F004175,C049,Cabin Crew
F004176,C013,Captain
F004176,C069,First Officer
F004176,C033,Cabin Crew
F004176,C003,Cabin Crew
F004176,C004,Cabin Crew
F004177,C009,Captain
F004177,C001,First Officer
F004177,C075,Cabin Crew
F004177,C035,Cabin Crew
F004177,C022,Cabin Crew
F004178,C023,Captain
F004178,C069,First Officer
F004178,C071,Cabin Crew
F004178,C050,Cabin Crew
F004178,C065,Cabin Crew
F004179,C043,Captain
F004179,C080,First Officer
F004179,C014,Cabin Crew
F004179,C041,Cabin Crew
F004179,C033,Cabin Crew
F004180,C078,Captain
F004180,C048,First Officer
F004180,C037,Cabin Crew
F004180,C051,Cabin Crew
F004180,C010,Cabin Crew
F004181,C030,Captain
F004181,C028,First Officer
F004181,C049,Cabin Crew
F004181,C060,Cabin Crew
F004181,C018,Cabin Crew
F004182,C077,Captain
F004182,C073,First Officer
F004182,C012,Cabin Crew
F004182,C035,Cabin Crew
F004182,C066,Cabin Crew
F004183,C023,Captain
F004183,C020,First Officer
F004183,C054,Cabin Crew
F004183,C075,Cabin Crew
F004183,C041,Cabin Crew
F004184,C052,Captain
F004184,C015,First Officer
F004184,C046,Cabin Crew
F004184,C050,Cabin Crew
F004184,C021,Cabin Crew
F004185,C068,Captain
F004185,C076,First Officer
F004185,C021,Cabin Crew
F004185,C037,Cabin Crew
F004185,C034,Cabin Crew
F004186,C013,Captain
F004186,C062,First Officer
F004186,C010,Cabin Crew
F004186,C066,Cabin Crew
F004186,C051,Cabin Crew
F004187,C044,Captain
F004187,C055,First Officer
F004187,C033,Cabin Crew
F004187,C018,Cabin Crew
F004187,C051,Cabin Crew
F004188,C042,Captain
F004188,C055,First Officer
F004188,C035,Cabin Crew
F004188,C065,Cabin Crew
F004188,C007,Cabin Crew
F004189,C044,Captain
F004189,C070,First Officer
F004189,C047,Cabin Crew
F004189,C027,Cabin Crew
F004189,C045,Cabin Crew
F004190,C019,Captain
F004190,C070,First Officer
F004190,C012,Cabin Crew
F004190,C036,Cabin Crew
F004190,C074,Cabin Crew
F004191,C019,Captain
F004191,C048,First Officer
F004191,C066,Cabin Crew
F004191,C005,Cabin Crew
F004191,C064,Cabin Crew
F004192,C053,Captain
F004192,C017,First Officer
F004192,C041,Cabin Crew
F004192,C003,Cabin Crew
F004192,C010,Cabin Crew
F004193,C042,Captain
F004193,C028,First Officer
F004193,C007,Cabin Crew
F004193,C027,Cabin Crew
F004193,C071,Cabin Crew
F004194,C077,Captain
F004194,C032,First Officer
F004194,C033,Cabin Crew
F004194,C056,Cabin Crew
F004194,C007,Cabin Crew
F004195,C053,Captain
F004195,C073,First Officer
F004195,C041,Cabin Crew
F004195,C033,Cabin Crew
F004195,C034,Cabin Crew
F004196,C026,Captain
F004196,C001,First Officer
F004196,C041,Cabin Crew
F004196,C007,Cabin Crew
F004196,C018,Cabin Crew
F004197,C024,Captain
F004197,C069,First Officer
F004197,C027,Cabin Crew
F004197,C007,Cabin Crew
F004197,C037,Cabin Crew
F004198,C038,Captain
F004198,C020,First Officer
F004198,C003,Cabin Crew
F004198,C012,Cabin Crew
F004198,C056,Cabin Crew
F004199,C019,Captain
F004199,C062,First Officer
F004199,C022,Cabin Crew
F004199,C072,Cabin Crew
F004199,C006,Cabin Crew
F004200,C043,Captain
F004200,C032,First Officer
F004200,C064,Cabin Crew
F004200,C010,Cabin Crew
F004200,C005,Cabin Crew
F004201,C030,Captain
F004201,C001,First Officer
F004201,C049,Cabin Crew
F004201,C006,Cabin Crew
F004201,C036,Cabin Crew
F004202,C030,Captain
F004202,C076,First Officer
F004202,C004,Cabin Crew
F004202,C049,Cabin Crew
F004202,C014,Cabin Crew
F004203,C079,Captain
F004203,C048,First Officer
F004203,C046,Cabin Crew
F004203,C071,Cabin Crew
F004203,C045,Cabin Crew
F004204,C058,Captain
F004204,C029,First Officer
F004204,C037,Cabin Crew
F004204,C005,Cabin Crew
F004204,C033,Cabin Crew
F004205,C044,Captain
F004205,C070,First Officer
F004205,C002,Cabin Crew
F004205,C007,Cabin Crew
F004205,C033,Cabin Crew
F004206,C023,Captain
F004206,C070,First Officer
F004206,C033,Cabin Crew
F004206,C046,Cabin Crew
F004206,C065,Cabin Crew
F004207,C031,Captain
F004207,C076,First Officer
F004207,C046,Cabin Crew
F004207,C005,Cabin Crew
F004207,C050,Cabin Crew
F004208,C031,Captain
F004208,C070,First Officer
F004208,C050,Cabin Crew
F004208,C049,Cabin Crew
F004208,C054,Cabin Crew
F004209,C044,Captain
F004209,C048,First Officer
F004209,C021,Cabin Crew
F004209,C010,Cabin Crew
F004209,C054,Cabin Crew
F004210,C030,Captain
F004210,C025,First Officer
F004210,C007,Cabin Crew
F004210,C004,Cabin Crew
F004210,C047,Cabin Crew
F004211,C038,Captain
F004211,C067,First Officer
F004211,C075,Cabin Crew
F004211,C012,Cabin Crew
F004211,C027,Cabin Crew
F004212,C052,Captain
F004212,C017,First Officer
F004212,C045,Cabin Crew
F004212,C005,Cabin Crew
F004212,C008,Cabin Crew
F004213,C044,Captain
F004213,C001,First Officer
F004213,C040,Cabin Crew
F004213,C075,Cabin Crew
F004213,C054,Cabin Crew
F004214,C023,Captain
F004214,C073,First Officer
F004214,C066,Cabin Crew
F004214,C040,Cabin Crew
F004214,C022,Cabin Crew
F004215,C078,Captain
F004215,C020,First Officer
F004215,C050,Cabin Crew
F004215,C054,Cabin Crew
F004215,C051,Cabin Crew
F004216,C023,Captain
F004216,C070,First Officer
F004216,C066,Cabin Crew
F004216,C003,Cabin Crew
F004216,C060,Cabin Crew
F004217,C078,Captain
F004217,C055,First Officer
F004217,C075,Cabin Crew
F004217,C066,Cabin Crew
F004217,C036,Cabin Crew
F004218,C031,Captain
F004218,C062,First Officer
F004218,C054,Cabin Crew
F004218,C021,Cabin Crew
F004218,C049,Cabin Crew
F004219,C079,Captain
F004219,C016,First Officer
F004219,C060,Cabin Crew
F004219,C002,Cabin Crew
F004219,C003,Cabin Crew
F004220,C077,Captain
F004220,C020,First Officer
F004220,C071,Cabin Crew
F004220,C050,Cabin Crew
F004220,C002,Cabin Crew
F004221,C030,Captain
F004221,C070,First Officer
F004221,C018,Cabin Crew
F004221,C066,Cabin Crew
F004221,C007,Cabin Crew
F004222,C026,Captain
F004222,C069,First Officer
F004222,C012,Cabin Crew
F004222,C027,Cabin Crew
F004222,C005,Cabin Crew
F004223,C038,Captain
F004223,C001,First Officer
F004223,C050,Cabin Crew
F004223,C004,Cabin Crew
F004223,C034,Cabin Crew
F004224,C026,Captain
F004224,C070,First Officer
F004224,C012,Cabin Crew
F004224,C036,Cabin Crew
F004224,C046,Cabin Crew
F004225,C053,Captain
F004225,C032,First Officer
F004225,C065,Cabin Crew
F004225,C074,Cabin Crew
F004225,C056,Cabin Crew
F004226,C053,Captain
F004226,C076,First Officer
F004226,C075,Cabin Crew
F004226,C035,Cabin Crew
F004226,C057,Cabin Crew
F004227,C077,Captain
F004227,C067,First Officer
F004227,C047,Cabin Crew
F004227,C027,Cabin Crew
F004227,C065,Cabin Crew
F004228,C019,Captain
F004228,C017,First Officer
F004228,C074,Cabin Crew
F004228,C075,Cabin Crew
F004228,C027,Cabin Crew
F004229,C068,Captain
F004229,C001,First Officer
F004229,C039,Cabin Crew
F004229,C018,Cabin Crew
F004229,C041,Cabin Crew
F004230,C053,Captain
F004230,C062,First Officer
F004230,C036,Cabin Crew
F004230,C034,Cabin Crew
F004230,C060,Cabin Crew
F004231,C031,Captain
F004231,C062,First Officer
F004231,C063,Cabin Crew
F004231,C007,Cabin Crew
F004231,C064,Cabin Crew
F004232,C042,Captain
F004232,C048,First Officer
F004232,C051,Cabin Crew
F004232,C034,Cabin Crew
F004232,C004,Cabin Crew
F004233,C009,Captain
F004233,C062,First Officer
F004233,C035,Cabin Crew
F004233,C071,Cabin Crew
F004233,C014,Cabin Crew
F004234,C019,Captain
F004234,C029,First Officer
F004234,C035,Cabin Crew
F004234,C021,Cabin Crew
F004234,C050,Cabin Crew
F004235,C024,Captain
F004235,C001,First Officer
F004235,C035,Cabin Crew
F004235,C006,Cabin Crew
F004235,C002,Cabin Crew
F004236,C042,Captain
F004236,C048,First Officer
F004236,C002,Cabin Crew
F004236,C004,Cabin Crew
F004236,C063,Cabin Crew
F004237,C024,Captain
F004237,C001,First Officer
F004237,C050,Cabin Crew
F004237,C060,Cabin Crew
F004237,C065,Cabin Crew
F004238,C026,Captain
F004238,C070,First Officer
F004238,C074,Cabin Crew
F004238,C041,Cabin Crew
F004238,C065,Cabin Crew
F004239,C009,Captain
F004239,C069,First Officer
F004239,C035,Cabin Crew
F004239,C005,Cabin Crew
F004239,C027,Cabin Crew
F004240,C068,Captain
F004240,C059,First Officer
F004240,C063,Cabin Crew
F004240,C021,Cabin Crew
F004240,C066,Cabin Crew
F004241,C053,Captain
F004241,C055,First Officer
F004241,C041,Cabin Crew
F004241,C075,Cabin Crew
F004241,C033,Cabin Crew
F004242,C019,Captain
F004242,C069,First Officer
F004242,C003,Cabin Crew
F004242,C064,Cabin Crew
F004242,C065,Cabin Crew
F004243,C079,Captain
F004243,C025,First Officer
F004243,C039,Cabin Crew
F004243,C010,Cabin Crew
F004243,C002,Cabin Crew
F004244,C077,Captain
F004244,C062,First Officer
F004244,C071,Cabin Crew
F004244,C007,Cabin Crew
F004244,C027,Cabin Crew
F004245,C042,Captain
F004245,C016,First Officer
F004245,C012,Cabin Crew
F004245,C040,Cabin Crew
F004245,C018,Cabin Crew
F004246,C044,Captain
F004246,C080,First Officer
F004246,C047,Cabin Crew
F004246,C046,Cabin Crew
F004246,C034,Cabin Crew
F004247,C044,Captain
F004247,C061,First Officer
F004247,C054,Cabin Crew
F004247,C065,Cabin Crew
F004247,C022,Cabin Crew
F004248,C058,Captain
F004248,C032,First Officer
F004248,C037,Cabin Crew
F004248,C007,Cabin Crew
F004248,C018,Cabin Crew
F004249,C079,Captain
F004249,C028,First Officer
F004249,C036,Cabin Crew
F004249,C063,Cabin Crew
F004249,C037,Cabin Crew
F004250,C030,Captain
F004250,C015,First Officer
F004250,C034,Cabin Crew
F004250,C018,Cabin Crew
F004250,C060,Cabin Crew
F004251,C013,Captain
F004251,C015,First Officer
F004251,C005,Cabin Crew
F004251,C065,Cabin Crew
F004251,C039,Cabin Crew
F004252,C058,Captain
F004252,C067,First Officer
F004252,C046,Cabin Crew
F004252,C075,Cabin Crew
F004252,C002,Cabin Crew
F004253,C019,Captain
F004253,C048,First Officer
F004253,C006,Cabin Crew
F004253,C066,Cabin Crew
F004253,C018,Cabin Crew
F004254,C009,Captain
F004254,C025,First Officer
F004254,C005,Cabin Crew
F004254,C060,Cabin Crew
F004254,C047,Cabin Crew
F004255,C026,Captain
F004255,C080,First Officer
F004255,C041,Cabin Crew
F004255,C034,Cabin Crew
F004255,C010,Cabin Crew
F004256,C053,Captain
F004256,C032,First Officer
F004256,C049,Cabin Crew
F004256,C074,Cabin Crew
F004256,C022,Cabin Crew
F004257,C024,Captain
F004257,C015,First Officer
F004257,C007,Cabin Crew
F004257,C008,Cabin Crew
F004257,C041,Cabin Crew
F004258,C078,Captain
F004258,C048,First Officer
F004258,C060,Cabin Crew
F004258,C049,Cabin Crew
F004258,C037,Cabin Crew
F004259,C044,Captain
F004259,C015,First Officer
F004259,C014,Cabin Crew
F004259,C046,Cabin Crew
F004259,C039,Cabin Crew
F004260,C009,Captain
F004260,C028,First Officer
F004260,C060,Cabin Crew
F004260,C056,Cabin Crew
F004260,C035,Cabin Crew
F004261,C031,Captain
F004261,C080,First Officer
F004261,C002,Cabin Crew
F004261,C065,Cabin Crew
F004261,C006,Cabin Crew
F004262,C042,Captain
F004262,C001,First Officer
F004262,C045,Cabin Crew
F004262,C071,Cabin Crew
F004262,C037,Cabin Crew
F004263,C011,Captain
F004263,C025,First Officer
F004263,C071,Cabin Crew
F004263,C037,Cabin Crew
F004263,C021,Cabin Crew
F004264,C024,Captain
F004264,C025,First Officer
F004264,C041,Cabin Crew
F004264,C033,Cabin Crew
F004264,C010,Cabin Crew
F004265,C052,Captain
F004265,C069,First Officer
F004265,C014,Cabin Crew
F004265,C066,Cabin Crew
F004265,C056,Cabin Crew
F004266,C043,Captain
F004266,C032,First Officer
F004266,C047,Cabin Crew
F004266,C007,Cabin Crew
F004266,C005,Cabin Crew
F004267,C038,Captain
F004267,C020,First Officer
F004267,C010,Cabin Crew
F004267,C057,Cabin Crew
F004267,C002,Cabin Crew
F004268,C079,Captain
F004268,C080,First Officer
F004268,C036,Cabin Crew
F004268,C066,Cabin Crew
F004268,C010,Cabin Crew
F004269,C044,Captain
F004269,C032,First Officer
F004269,C060,Cabin Crew
F004269,C046,Cabin Crew
F004269,C007,Cabin Crew
F004270,C053,Captain
F004270,C025,First Officer
F004270,C018,Cabin Crew
F004270,C003,Cabin Crew
F004270,C045,Cabin Crew
F004271,C011,Captain
F004271,C061,First Officer
F004271,C039,Cabin Crew
F004271,C014,Cabin Crew
F004271,C002,Cabin Crew
F004272,C078,Captain
F004272,C001,First Officer
F004272,C046,Cabin Crew
F004272,C006,Cabin Crew
F004272,C050,Cabin Crew
F004273,C030,Captain
F004273,C017,First Officer
F004273,C002,Cabin Crew
F004273,C064,Cabin Crew
F004273,C063,Cabin Crew
F004274,C078,Captain
F004274,C067,First Officer
F004274,C003,Cabin Crew
F004274,C014,Cabin Crew
F004274,C036,Cabin Crew
F004275,C068,Captain
F004275,C059,First Officer
F004275,C021,Cabin Crew
F004275,C049,Cabin Crew
F004275,C007,Cabin Crew
F004276,C038,Captain
F004276,C048,First Officer
F004276,C007,Cabin Crew
F004276,C072,Cabin Crew
F004276,C060,Cabin Crew
F004277,C011,Captain
F004277,C032,First Officer
F004277,C045,Cabin Crew
F004277,C040,Cabin Crew
F004277,C046,Cabin Crew
F004278,C058,Captain
F004278,C067,First Officer
F004278,C022,Cabin Crew
F004278,C074,Cabin Crew
F004278,C050,Cabin Crew
F004279,C053,Captain
F004279,C015,First Officer
F004279,C054,Cabin Crew
F004279,C033,Cabin Crew
F004279,C037,Cabin Crew
F004280,C009,Captain
F004280,C028,First Officer
F004280,C063,Cabin Crew
F004280,C071,Cabin Crew
F004280,C075,Cabin Crew
F004281,C068,Captain
F004281,C015,First Officer
F004281,C018,Cabin Crew
F004281,C054,Cabin Crew
F004281,C046,Cabin Crew
F004282,C026,Captain
F004282,C061,First Officer
F004282,C040,Cabin Crew
F004282,C056,Cabin Crew
F004282,C033,Cabin Crew
F004283,C077,Captain
F004283,C061,First Officer
F004283,C004,Cabin Crew
F004283,C063,Cabin Crew
F004283,C050,Cabin Crew
F004284,C042,Captain
F004284,C016,First Officer
F004284,C021,Cabin Crew
F004284,C074,Cabin Crew
F004284,C051,Cabin Crew
F004285,C042,Captain
F004285,C028,First Officer
F004285,C014,Cabin Crew
F004285,C045,Cabin Crew
F004285,C057,Cabin Crew
F004286,C044,Captain
F004286,C069,First Officer
F004286,C046,Cabin Crew
F004286,C007,Cabin Crew
F004286,C060,Cabin Crew
F004287,C023,Captain
F004287,C032,First Officer
F004287,C010,Cabin Crew
F004287,C040,Cabin Crew
F004287,C027,Cabin Crew
F004288,C031,Captain
F004288,C070,First Officer
F004288,C063,Cabin Crew
F004288,C047,Cabin Crew
F004288,C054,Cabin Crew
F004289,C044,Captain
F004289,C017,First Officer
F004289,C012,Cabin Crew
F004289,C002,Cabin Crew
F004289,C008,Cabin Crew
F004290,C078,Captain
F004290,C070,First Officer
F004290,C050,Cabin Crew
F004290,C012,Cabin Crew
F004290,C063,Cabin Crew
F004291,C013,Captain
F004291,C061,First Officer
F004291,C006,Cabin Crew
F004291,C065,Cabin Crew
F004291,C057,Cabin Crew
F004292,C053,Captain
F004292,C025,First Officer
F004292,C037,Cabin Crew
F004292,C045,Cabin Crew
F004292,C004,Cabin Crew
F004293,C058,Captain
F004293,C025,First Officer
F004293,C054,Cabin Crew
F004293,C063,Cabin Crew
F004293,C018,Cabin Crew
F004294,C031,Captain
F004294,C073,First Officer
F004294,C004,Cabin Crew
F004294,C045,Cabin Crew
F004294,C047,Cabin Crew
F004295,C052,Captain
F004295,C067,First Officer
F004295,C034,Cabin Crew
F004295,C075,Cabin Crew
F004295,C049,Cabin Crew
F004296,C043,Captain
F004296,C017,First Officer
F004296,C066,Cabin Crew
F004296,C012,Cabin Crew
